"Time / s","sw_p1:conduction loss","sw_p1:switching loss","sw_p2:conduction loss","sw_p2:switching loss","sw_p3:conduction loss","sw_p3:switching loss","sw_p4:conduction loss","sw_p4:switching loss","sw_s1:conduction loss","sw_s1:switching loss","sw_s2:conduction loss","sw_s2:switching loss","sw_s3:conduction loss","sw_s3:switching loss","sw_s4:conduction loss","sw_s4:switching loss","Pout"
0.00016799999999999999,10.41601963136735,5.6582462518680083,10.421334424796884,5.65548448126453,10.421334424796884,5.65548448126453,10.41601963136735,5.6582462518680083,1.3474615686212601,0.92733022493796902,1.3469678691352489,0.91769020842108984,1.3469678691352489,0.91769020842108984,1.3474615686212601,0.92733022493796902,0.023577508410529316
0.00017199999999999998,10.39373741938004,5.6527070383567652,10.399183249519069,5.6499490349785697,10.399183249519069,5.6499490349785697,10.39373741938004,5.6527070383567652,1.3450439683772033,0.94668833228512594,1.3445506878404674,0.93708419661481801,1.3445506878404674,0.93708419661481801,1.3450439683772033,0.94668833228512594,0.024662121232096771
0.000176,10.371387083331703,5.647175227557006,10.376963772972013,5.6444209724205487,10.376963772972013,5.6444209724205487,10.371387083331703,5.647175227557006,1.3426321647781096,0.96597731553939759,1.3421392855328558,0.95640895893524869,1.3421392855328558,0.95640895893524869,1.3426321647781096,0.96597731553939759,0.025769816105312995
0.00017999999999999998,10.348968363459612,5.6416507873886736,10.354675662132642,5.6389002620652136,10.354675662132642,5.6389002620652136,10.348968363459612,5.6416507873886736,1.3402260502889578,0.98519736645061196,1.3397336335138577,0.97566468739072565,1.3397336335138577,0.97566468739072565,1.3402260502889578,0.98519736645061196,0.026900503702213099
0.000184,10.32648323694028,5.6361336867039693,10.332319027640429,5.633386873316927,10.332319027640429,5.633386873316927,10.32648323694028,5.6361336867039693,1.3378257423134694,1.0043486763003699,1.3373336976896855,0.99485157351882703,1.3373336976896855,0.99485157351882703,1.3378257423134694,1.0043486763003699,0.028054094947162104
0.00018799999999999999,10.303932503585346,5.6306238952633079,10.309895431143346,5.6278807764652035,10.309895431143346,5.6278807764652035,10.303932503585346,5.6306238952633079,1.3354311086832025,1.0234314359027141,1.3349395338463961,1.0139698083881519,1.3349395338463961,1.0139698083881519,1.3354311086832025,1.0234314359027141,0.029230501003210112
0.000192,10.281319319404025,5.6251213836911864,10.287405985747213,5.6223819426569417,10.287405985747213,5.6223819426569417,10.281319319404025,5.6251213836911864,1.3330422537122328,1.0424458356049799,1.3325510620024557,1.0330195825991135,1.3325510620024557,1.0330195825991135,1.3330422537122328,1.0424458356049799,0.030429633280529726
0.00019599999999999999,10.258645748364215,5.6196261234555696,10.264853198728293,5.6168903438565509,10.264853198728293,5.6168903438565509,10.258645748364215,5.6196261234555696,1.3306590530422002,1.0613920652887616,1.330168301258186,1.0520010862856459,1.330168301258186,1.0520010862856459,1.3306590530422002,1.0613920652887616,0.031651403427226429
0.00019999999999999998,10.235920097838919,5.614138086822746,10.242241752595028,5.6114059528156188,10.242241752595028,5.6114059528156188,10.235920097838919,5.614138086822746,1.3282815321696244,1.0802703143707997,1.3277912051566252,1.0709145091158221,1.3277912051566252,1.0709145091158221,1.3282815321696244,1.0802703143707997,0.032895723340497181
0.000204,10.16592915776909,5.6086572296895483,10.207538676307687,5.5859263974537923,10.207538676307687,5.5859263974537923,10.16592915776909,5.6086572296895483,1.3270683723236123,1.1553431714614861,1.3205257452756787,1.1510321203326761,1.3205257452756787,1.1510321203326761,1.3270683723236123,1.1553431714614861,0.033879526373605938
0.00020799999999999999,10.146464759782198,5.5991260455455789,10.18741095909277,5.5847286084156478,10.18741095909277,5.5847286084156478,10.146464759782198,5.5991260455455789,1.32387408803242,1.172715164485443,1.3184502902758091,1.1670086311878205,1.3184502902758091,1.1670086311878205,1.32387408803242,1.172715164485443,0.034963402214826876
0.000212,10.158298729582871,5.5915221618385313,10.168489421812382,5.5820587196716902,10.168489421812382,5.5820587196716902,10.158298729582871,5.5915221618385313,1.3211246105698449,1.189785950834525,1.3192934914356189,1.1832540765940986,1.3192934914356189,1.1832540765940986,1.3211246105698449,1.189785950834525,0.036063144729577314
0.00021599999999999999,10.150265657827832,5.5850620425138278,10.148263624688324,5.5785199345818279,10.148263624688324,5.5785199345818279,10.150265657827832,5.5850620425138278,1.320853534461244,1.2066550125209345,1.3170758523008796,1.199640461959008,1.3170758523008796,1.199640461959008,1.320853534461244,1.2066550125209345,0.037178568768807825
0.00021999999999999998,10.132367525017571,5.579281537222414,10.128096148073627,5.5744693988648502,10.128096148073627,5.5744693988648502,10.132367525017571,5.579281537222414,1.3188359879606781,1.2233822346969281,1.3151637710334405,1.2160908614381425,1.3151637710334405,1.2160908614381425,1.3188359879606781,1.2233822346969281,0.038309587567346419
0.000224,10.114627665600176,5.5739059047882664,10.107893083212392,5.5701185480977502,10.107893083212392,5.5701185480977502,10.114627665600176,5.5739059047882664,1.316936626355899,1.2400036736914233,1.3131287020369129,1.2325590773418851,1.3131287020369129,1.2325590773418851,1.316936626355899,1.2400036736914233,0.039456169865727322
0.00022799999999999999,10.097011462002527,5.5687724339493618,10.100878020075623,5.5655924624675901,10.100878020075623,5.5655924624675901,10.097011462002527,5.5687724339493618,1.3151005145561341,1.2565410533366195,1.3135594326401374,1.2490173997543172,1.3135594326401374,1.2490173997543172,1.3151005145561341,1.2565410533366195,0.040618301177572841
0.000232,10.079501134690593,5.56378479949616,10.083183460561845,5.5609652849675921,10.083183460561845,5.5609652849675921,10.079501134690593,5.56378479949616,1.3132826662913866,1.2730074750167653,1.3118779033431751,1.2654492342926991,1.3118779033431751,1.2654492342926991,1.3132826662913866,1.2730074750167653,0.041795824394903036
0.00023599999999999999,10.062011064292644,5.5588859873139134,10.065626481366191,5.5562808455420374,10.065626481366191,5.5562808455420374,10.062011064292644,5.5588859873139134,1.3114338260913221,1.2894108612215154,1.3101764450422371,1.2818446735435221,1.3101764450422371,1.2818446735435221,1.3114338260913221,1.2894108612215154,0.042988718976492292
0.00023999999999999998,10.044518291447224,5.5540422495228983,10.048184465121519,5.5515650680173376,10.048184465121519,5.5515650680173376,10.044518291447224,5.5540422495228983,1.3095982895518767,1.3057560211648898,1.3084385189706826,1.298197823319392,1.3084385189706826,1.298197823319392,1.3095982895518767,1.3057560211648898,0.044196922804959876
0.00024399999999999999,10.027117185513465,5.5492336130171189,10.04741052089549,5.5468332691247193,10.04741052089549,5.5468332691247193,10.027117185513465,5.5492336130171189,1.3076929489201594,1.3220458921881795,1.3087544514974194,1.3145052015231846,1.3087544514974194,1.3145052015231846,1.3076929489201594,1.3220458921881795,0.045420401044779964
0.00024800000000000001,10.027610591805603,5.5444482580787922,10.030283185328576,5.5420945244144351,10.030283185328576,5.5420945244144351,10.027610591805603,5.5444482580787922,1.3075247475292233,1.3382822951744724,1.3067453861284686,1.3307647730796632,1.3067453861284686,1.3307647730796632,1.3075247475292233,1.3382822951744724,0.046659066392644465
0.000252,10.010550334982641,5.5396791634604607,10.0132054606081,5.5373541892876448,10.0132054606081,5.5373541892876448,10.010550334982641,5.5396791634604607,1.3055125582788278,1.354466373824339,1.3047393953034299,1.3469753710211132,1.3047393953034299,1.3469753710211132,1.3055125582788278,1.354466373824339,0.047912831140203269
0.00025599999999999999,9.9935333309640892,5.5349221978880889,9.9961738988207998,5.5326154114254917,9.9961738988207998,5.5326154114254917,9.9935333309640892,5.5349221978880889,1.3035059726692784,1.3705988672784988,1.3027369133934141,1.3631363533709409,1.3027369133934141,1.3631363533709409,1.3035059726692784,1.3705988672784988,0.049181661741260291
0.00025999999999999998,9.9765593807234261,5.5301749017691177,9.9791870193460248,5.5278800513714561,9.9791870193460248,5.5278800513714561,9.9765593807234261,5.5301749017691177,1.3015044764987473,1.3866802729829044,1.3007382706835082,1.3792473880780156,1.3007382706835082,1.3792473880780156,1.3015044764987473,1.3866802729829044,0.050465498039255631
0.00026399999999999997,9.9592611747970246,5.5254358143110824,9.9622429661428455,5.5231492022874331,9.9622429661428455,5.5231492022874331,9.9592611747970246,5.5254358143110824,1.299507639492395,1.4027109428406637,1.2987435324828955,1.3953083303279687,1.2987435324828955,1.3953083303279687,1.299507639492395,1.4027109428406637,0.051764280067919076
0.00026800000000000001,9.9422420362240835,5.520704065500798,9.9453416198947835,5.5184235037795251,9.9453416198947835,5.5184235037795251,9.9422420362240835,5.520704065500798,1.297515328693533,1.4186911414210643,1.2967528660993977,1.4113191473926885,1.2967528660993977,1.4113191473926885,1.297515328693533,1.4186911414210643,0.053077948063048337
0.000272,9.9253119330094837,5.5159791347054927,9.9280535440445963,5.5137033274549054,9.9280535440445963,5.5137033274549054,9.9253119330094837,5.5159791347054927,1.2955273577313111,1.4346210808471147,1.294766297838956,1.4272798735516694,1.294766297838956,1.4272798735516694,1.2955273577313111,1.4346210808471147,0.054406442431471351
0.00027599999999999999,9.9084714155267353,5.5112607080003642,9.9111278832160519,5.5089888866408385,9.9111278832160519,5.5089888866408385,9.9084714155267353,5.5112607080003642,1.2935436640571296,1.450500941705271,1.292783842758362,1.4431905830921961,1.292783842758362,1.4431905830921961,1.2935436640571296,1.450500941705271,0.055749703757755002
0.00027999999999999998,9.8917207499180186,5.5065485937440561,9.8942918630675258,5.5042803012648713,9.8942918630675258,5.5042803012648713,9.8917207499180186,5.5065485937440561,1.2915641738020309,1.4663308855763968,1.2908055233802969,1.4590513741171875,1.2908055233802969,1.4590513741171875,1.2915641738020309,1.4663308855763968,0.0571076727980208
0.00028399999999999996,9.8750608152321053,5.501842672678384,9.877545936103008,5.4995776361825497,9.877545936103008,5.4995776361825497,9.8750608152321053,5.501842672678384,1.2895889077592322,1.4821110625361065,1.2888313495304378,1.4748623588507614,1.2888313495304378,1.4748623588507614,1.2895889077592322,1.4821110625361065,0.058480290479652475
0.00028800000000000001,9.8584918676577438,5.4971428684533761,9.8608904313158892,5.494880923840614,9.8608904313158892,5.494880923840614,9.8584918676577438,5.4971428684533761,1.2876178137037784,1.4978416156486187,1.2868613056606977,1.4906236578378438,1.2868613056606977,1.4906236578378438,1.2876178137037784,1.4978416156486187,0.059867497894145749
