Vout,ronp,rons,vfp,vfs,sw_p1,sw_p2,sw_p3,sw_p4,cond_p1,cond_p2,cond_p3,cond_p4,sw_s1,sw_s2,sw_s3,sw_s4,cond_s1,cond_s2,cond_s3,cond_s4,core_t1
400.0,12.689,11.924,4.019,6.024,1.6542103603259406,1.6541477313343775,1.6541477313343775,1.6542103603259406,2.640251014605512,2.63996466576766,2.63996466576766,2.640251014605512,1.6736776551547214,1.6735328064872543,1.6735328064872543,1.6736776551547214,0.434001047908015,0.4340767813260171,0.4340767813260171,0.434001047908015,19.999404471686805
400.0,12.929,64.101,4.72,4.971,1.6528768557193705,1.6528149498812583,1.6528149498812583,1.6528768557193705,2.6447550014080194,2.6444739229459104,2.6444739229459104,2.6447550014080194,1.6795534965564214,1.6794481788726725,1.6794481788726725,1.6795534965564214,0.4350939499198476,0.4351041466147049,0.4351041466147049,0.4350939499198476,20.03337824904522
400.0,13.005,69.774,3.426,2.802,1.6527185696806628,1.6526569803424491,1.6526569803424491,1.6527185696806628,2.6453045165621485,2.645025656041037,2.645025656041037,2.6453045165621485,1.6802674586640447,1.680161997935457,1.680161997935457,1.6802674586640447,0.4352238414625251,0.4352338385368378,0.4352338385368378,0.4352238414625251,20.03707240663845
400.0,13.123,51.325,6.113,3.6,1.653130897436628,1.6530699771717023,1.6530699771717023,1.653130897436628,2.643936236824453,2.643661209437188,2.643661209437188,2.643936236824453,1.6781692042409682,1.6780633896731596,1.6780633896731596,1.6781692042409682,0.43490376843115,0.4349156115013675,0.4349156115013675,0.43490376843115,20.025049215315615
400.0,13.149,98.96,3.446,2.965,1.6519762743978608,1.651915126861509,1.651915126861509,1.6519762743978608,2.647856667956574,2.6475812357560806,2.6475812357560806,2.647856667956574,1.6837960511268788,1.6836898746105438,1.6836898746105438,1.6837960511268788,0.4358236099177761,0.435832878628043,0.435832878628043,0.4358236099177761,20.05609296439097
400.0,13.187,25.552,4.666,5.432,1.6537385998234513,1.6536761752510325,1.6536761752510325,1.6537385998234513,2.641922788580331,2.6416381137149854,2.6416381137149854,2.641922788580331,1.675183911662894,1.6750729266906796,1.6750729266906796,1.675183911662894,0.4344258286654312,0.4344475467302719,0.4344475467302719,0.4344258286654312,20.008262839654197
400.0,13.368,88.819,5.647,5.839,1.652159191996561,1.6520973073474827,1.6520973073474827,1.652159191996561,2.6472828644101263,2.6470023753368457,2.6470023753368457,2.6472828644101263,1.6827329313521118,1.682627587114686,1.682627587114686,1.6827329313521118,0.4356913135260012,0.4356997901121464,0.4356997901121464,0.4356913135260012,20.04947560533876
400.0,13.51,53.125,5.129,5.439,1.6529799475093956,1.6529176579354694,1.6529176579354694,1.6529799475093956,2.6445335413805884,2.6442497488199495,2.6442497488199495,2.6445335413805884,1.67861578761885,1.6785095878736431,1.6785095878736431,1.67861578761885,0.4350464119365733,0.4350586440826385,0.4350586440826385,0.4350464119365733,20.02621193075008
400.0,13.515,83.668,5.824,3.724,1.6522423474889312,1.6521799875715335,1.6521799875715335,1.6522423474889312,2.6470334866834864,2.6467497993107894,2.6467497993107894,2.6470334866834864,1.6822152514885609,1.6821097794974185,1.6821097794974185,1.6822152514885609,0.4356337418702457,0.4356427388525544,0.4356427388525544,0.4356337418702457,20.04611405943545
400.0,13.538,66.458,3.795,5.27,1.6526503008230071,1.6525880866162783,1.6525880866162783,1.6526503008230071,2.6456525548931764,2.645369636852984,2.645369636852984,2.6456525548931764,1.6802013880837356,1.6800956620179957,1.6800956620179957,1.6802013880837356,0.4353099130619516,0.4353204185763549,0.4353204185763549,0.4353099130619516,20.034897305238765
