y0_pred,y1_pred,y2_pred,y3_pred,y4_pred,y5_pred,y6_pred,y7_pred
1.6249945705773814,1.6250082591957014,1.6250082384864295,1.6250585349300648,1.7506478647544639,1.7506351319969098,1.7506351391679642,1.7506473560285642
1.6310102767587038,1.6310236627766002,1.6310236420672748,1.631074241276023,1.7588549890669185,1.7588417421656957,1.7588417493367572,1.7588544803404962
1.6302178128596791,1.630231372993392,1.6302313522841299,1.630281777181493,1.754832920619816,1.7548199642115856,1.754819971382636,1.754832411894198
1.6204592690782806,1.6204723274605497,1.6204723067512727,1.6205232334463986,1.76324168552294,1.7632279166589981,1.7632279238300619,1.763241176796357
1.6669804637746046,1.6669938040256906,1.6669937833163169,1.6670444284411254,1.7693236494686184,1.7693102536746883,1.7693102608457538,1.769323140741915
1.6322813879068103,1.6322951827146204,1.6322951620053767,1.632345352172031,1.7502415945030103,1.7502290231811037,1.7502290303521675,1.7502410857764272
1.6381015257509592,1.638114929930346,1.6381149092210523,1.6381654901705263,1.7603215643611503,1.760308333272304,1.7603083404433508,1.7603210556357733
1.6310334600362886,1.6310469667311236,1.6310469460218366,1.6310974244352758,1.756218757876735,1.7562057111508964,1.7562057183219557,1.7562182491504734
1.648988553986136,1.6490013755781232,1.6490013548687827,1.6490525185497593,1.7759308403107745,1.7759166207474417,1.7759166279185383,1.7759303315818604
1.6415284060797808,1.6415418063157963,1.641541785606491,1.6415923705353617,1.7613093339836552,1.761296089366917,1.7612960965379656,1.7613088252581575
1.6214409596787134,1.621453873577244,1.6214538528679519,1.6215049240931356,1.766661911183295,1.7666479006728792,1.7666479078439439,1.766661402456672
1.6381337306522512,1.638147082995255,1.6381470622859444,1.638197695123267,1.7614646694936515,1.761451352325008,1.7614513594960672,1.76146416076739
1.6358971977345342,1.6359112629333847,1.6359112422241078,1.6359611621026522,1.745279561518671,1.7452674312549086,1.7452674384259763,1.7452790527918067
1.6447950614067124,1.6448090438795944,1.6448090231702972,1.6448590258365687,1.7494327703711459,1.7494204848561332,1.749420492027201,1.7494322616442817
1.6532724706371056,1.6532858988430086,1.6532858781337083,1.653336435077252,1.76378815273507,1.763774930739213,1.7637749379102572,1.7637876440098939
1.6349227832566438,1.6349361101860886,1.6349360894767582,1.6349867477893982,1.761176789411007,1.761163436556196,1.7611634437272659,1.7611762806839821
1.6551388023295133,1.6551519486038682,1.6551519278945026,1.6552027669703098,1.7704512002714803,1.7704375067779132,1.7704375139489925,1.7704506915438123
1.6361892307180816,1.6362023979720912,1.6362023772628327,1.6362531950296062,1.7649985478825725,1.764984927766147,1.7649849349371995,1.7649980391567937
1.6446605576699376,1.644674422901163,1.644674402191851,1.644724522146098,1.7519622975368512,1.751949817795095,1.7519498249661756,1.7519617888090624
1.6345771690878013,1.6345905799423743,1.634590559233139,1.6346411333272968,1.7592443992795397,1.7592311865101813,1.7592311936812508,1.7592438905525547
1.6342033782463399,1.6342167887650074,1.634216768055707,1.6342673426864864,1.7591575030684408,1.7591442903772583,1.7591442975483198,1.7591569943420184
1.6552518194042636,1.6552652136532742,1.6552651929439373,1.6553157839575976,1.765053949581478,1.7650406671812575,1.7650406743523248,1.7650534408546539
1.648498504358742,1.6485118388223245,1.6485118181129341,1.6485624690767118,1.7645874458382875,1.7645740778461132,1.7645740850172036,1.7645869371098157
1.6407184017749115,1.6407320113607915,1.640731990651488,1.6407823662253478,1.7565143800185898,1.7565014842198823,1.7565014913909225,1.7565138712936952
1.640877799758832,1.6408913974682162,1.6408913767589393,1.6409417641269497,1.7568155662040519,1.7568026504604086,1.756802657631451,1.7568150574789965
1.6390567958580056,1.6390700877876132,1.639070067078308,1.6391207603135867,1.7630286632474073,1.7630152440145923,1.763015251185652,1.7630281545211057
1.6328572123597778,1.6328707623071435,1.6328707415978148,1.6329211768873872,1.7557551328803405,1.7557421541182232,1.7557421612892914,1.7557546241534359
1.6527583002906845,1.652771546989073,1.6527715262797327,1.6528222648543076,1.76762610128896,1.7676125792190611,1.7676125863901386,1.7676255925614124
1.6664249367033312,1.6664382479627435,1.6664382272533718,1.6664889013647075,1.769811985176803,1.7697985424365992,1.769798549607659,1.7698114764505015
1.6207764910279692,1.620790093078361,1.6207900723691424,1.6208404552160165,1.751429673419288,1.7514168057610386,1.7514168129321108,1.7514291646921023
1.6400289170992735,1.6400422623629676,1.6400422416536589,1.6400928815651443,1.7621173303470559,1.7621039975814203,1.762104004752496,1.762116821619629
1.6364642741368836,1.6364773999450986,1.6364773792357432,1.636528238746811,1.7659835769146763,1.7659698873150875,1.7659698944861606,1.7659830681874502
1.6286598964733925,1.62867286506354,1.628672844354263,1.6287238608415107,1.7673655553034917,1.7673516209376612,1.767351628108728,1.767365046576708
1.6514775528962145,1.6514911152974658,1.6514910945880772,1.6515415176090391,1.7603835153076928,1.7603705192993122,1.7603705264704004,1.7603830065793817
1.6356311786464095,1.635644425490565,1.6356444047811916,1.6356951433129305,1.7631179816386737,1.7631044944432022,1.763104501614274,1.763117472911528
1.6502232210214645,1.6502369474488865,1.6502369267395511,1.6502871855696535,1.7564629442511193,1.756450222956713,1.7564502301277989,1.756462435522969
1.6596524137492799,1.6596658205206087,1.6596657998112465,1.6597163783797864,1.765938516446659,1.7659252458276893,1.7659252529987792,1.7659380077182272
1.6685732065007897,1.668586467598174,1.6685864468888039,1.6686371711570211,1.7714749684845958,1.771461438208555,1.7714614453796218,1.771474459757812
1.6466428285825818,1.6466564747614276,1.6466564540520408,1.6467067932902621,1.7572800322997408,1.7572671850756048,1.7572671922466863,1.757279523571912
1.730015238976851,1.7300276105787447,1.7300275898694708,1.730079203334679,1.8070977781270356,1.8070826483281872,1.807082655499231,1.8070972694018999
1.6241910189332212,1.6242039761115024,1.6242039554021903,1.6242549834093813,1.766438613746644,1.7664246693757029,1.7664246765467768,1.7664381050193374
1.6665461426123538,1.6665594952481648,1.6665594745388193,1.666610107191412,1.7689376659839424,1.768924291687333,1.7689242988584069,1.768937157256636
1.6563970462042696,1.6564103795171854,1.6564103588077999,1.6564610109068052,1.7666921217257583,1.7666787358647722,1.7666787430358422,1.7666916129987333
1.6626038962538112,1.6626172558510088,1.66261723514167,1.6626678608122898,1.7677474716063557,1.767734116852246,1.7677341240233253,1.7677469628786877
1.663160799415784,1.6631737765521335,1.663173755842768,1.6632247640565807,1.776263498484115,1.7762495082432848,1.7762495154143623,1.7762629897565674
1.6589210473109572,1.6589342244069005,1.6589342036975672,1.6589850118540013,1.7707703423052146,1.7707566923312363,1.7707566995023059,1.7707698335782296
1.6444555823756675,1.6444688706803139,1.6444688499710354,1.6445195467489304,1.7645278240445588,1.7645143879317966,1.764514395102879,1.7645273153166496
1.635430122989643,1.635444081912033,1.6354440612027528,1.635494087368051,1.7474819678871218,1.7474696623021728,1.747469669473246,1.7474814591598957
1.6345748502149666,1.6345887685816638,1.634588747872412,1.6346388145059116,1.7481424765146962,1.7481301054558331,1.7481301126269013,1.7481419677877916
1.6486137918131318,1.6486267720275487,1.6486267513182018,1.648677756397335,1.772366139491974,1.7723521838413572,1.772352191012433,1.7723656307645472
1.6403421336547301,1.6403552497679497,1.6403552290586696,1.6404060980331383,1.7672121280674937,1.7671984146905897,1.7671984218616703,1.767211619339705
1.6431213855214257,1.6431349761680967,1.6431349554587498,1.6431853501056286,1.7575647190479324,1.7575517869078676,1.7575517940789531,1.7575642103198221
1.6337148825435137,1.6337282431306057,1.6337282224213323,1.6337788469013421,1.7601197658792953,1.7601064714176382,1.76010647858871,1.7601192571521496
1.631573994437687,1.6315873722297245,1.6315873515204942,1.6316379586617487,1.7591781490850698,1.7591648875976031,1.7591648947686722,1.7591776403581252
1.6404260437787388,1.6404391137872851,1.640439093078043,1.6404900080388143,1.7682397302243307,1.7682259402681575,1.7682259474392248,1.7682392214975065
1.642494055998386,1.6425070583982109,1.642507037688887,1.6425580205105608,1.770268394454613,1.770254488028651,1.7702544951997308,1.7702678857269045
1.659677424965991,1.6596909070141599,1.6596908863048194,1.659741389529614,1.7642972016542928,1.7642840558816082,1.7642840630527004,1.7642966929257002
1.6600757228597363,1.6600888185333373,1.6600887978239969,1.6601396874233596,1.7728561314755036,1.7728423441130994,1.7728423512841818,1.7728556227475945
1.6632031645317185,1.663216373741192,1.663216353031832,1.6632671291570804,1.7711956892510605,1.7711820837982002,1.7711820909692928,1.771195180522428
1.64585511513067,1.645868391359481,1.6458683706502255,1.6459190794319047,1.765158669723143,1.765145210787789,1.7651452179588647,1.765158160995716
1.641375801960165,1.6413889619979856,1.641388941288635,1.641439766554658,1.7665276860472248,1.7665140432964244,1.7665140504675023,1.7665271773196372
1.6574782625288564,1.6574916393159127,1.6574916186066024,1.657542226999872,1.7660205394707091,1.7660072236567241,1.7660072308278185,1.7660200307419558
1.6482597441601519,1.6482732092212096,1.6482731885119428,1.6483237084974007,1.7616625228724196,1.7616493722608255,1.7616493794319115,1.7616620141442694
1.6346142512272377,1.634627234104469,1.6346272133951554,1.634678215708543,1.7686199744810263,1.7686060516278634,1.7686060587989392,1.7686194657535994
1.6486833599054433,1.648696625672233,1.6486966049629392,1.6487473243250104,1.7661331847485733,1.7661197026362125,1.7661197098072843,1.7661326760214275
1.6397472668711381,1.6397602634128037,1.6397602427034301,1.6398112315376594,1.7696758431539186,1.7696619324580891,1.769661939629167,1.769675334426331
1.637602258036011,1.6376150924811024,1.6376150717717906,1.6376662225121716,1.7726537814492447,1.77263960637453,1.7726396135456137,1.7726532727212552
1.6517015899921175,1.6517149412971952,1.6517149205879482,1.6517655542676275,1.765054735779852,1.7650413895457644,1.7650413967168277,1.7650542270533094
1.6523210199768923,1.6523342167915702,1.6523341960823197,1.6523849842626923,1.768595984213246,1.7685823804502934,1.7685823876213527,1.7685954754869844
1.653651161459039,1.6536641178837022,1.6536640971743404,1.653715126089546,1.77421222847634,1.7741982231157214,1.7741982302868091,1.774211719748069
1.6432555703794667,1.6432693162308403,1.64326929552156,1.6433195347578748,1.7542025117747013,1.7541898369493236,1.7541898441204056,1.7542020030468322
1.643439137014166,1.6434519310254967,1.6434519103161698,1.6435031015366308,1.7750754525740842,1.7750611985901619,1.7750612057612443,1.775074943846175
1.644098868987379,1.6441121381232489,1.6441121174139652,1.6441628333760763,1.764853765376351,1.7648402981882882,1.7648403053593613,1.7648532566491248
1.6583036961617612,1.6583166348927656,1.6583166141834234,1.6583676607305298,1.7758238341602324,1.7758097901008056,1.775809797271885,1.7758233254325644
1.6679014690551293,1.6679145520964187,1.6679145313870547,1.6679654336907808,1.7751916305363022,1.775177806286308,1.7751778134574054,1.7751911218073078
1.6429322248848455,1.6429452214980642,1.6429452007887135,1.6429961894793383,1.7705111325653067,1.7704972155847911,1.7704972227558695,1.7705106238376787
1.664498068947589,1.6645110740399591,1.6645110533305902,1.6645620335986748,1.7760030182172266,1.7759890716042852,1.7759890787753583,1.7760025094900005
1.656459248079641,1.6564723773914807,1.6564723566821633,1.656523212571236,1.7711675512603653,1.7711538270692715,1.771153834240353,1.7711670425325365
1.634260155128349,1.6342731549933254,1.6342731342840118,1.6343241196096543,1.7681563725615974,1.768142478628477,1.768142485799555,1.7681558638340098
1.6428085605097777,1.642821661524899,1.6428216408156004,1.6428725249447793,1.7681925574088342,1.7681788139588568,1.7681788211299303,1.768192048681568
1.6541837428723338,1.6541969659069773,1.6541969451976535,1.6542477073845085,1.7685186154563222,1.7685050513003906,1.7685050584714783,1.768518106728051
1.6538833551741638,1.6538966195107323,1.6538965988014036,1.6539473197017733,1.7675351676347197,1.767521672551649,1.767521679722746,1.7675346589057657
1.6748397403356976,1.6748528141336205,1.6748527934243438,1.6749037047038158,1.7772153730728224,1.7772015196289193,1.7772015267999826,1.7772148643462797
1.6505163841399824,1.6505296357261297,1.6505296150168676,1.6505803484617965,1.7669250180992766,1.7669115088428788,1.766911516013948,1.766924509372332
1.632663269708501,1.6326759145432548,1.6326758938339911,1.6327272340354602,1.7754990308530396,1.7754845513971718,1.7754845585682537,1.7754985221251705
1.6585840317338962,1.658597409632663,1.6585973889233692,1.6586479961534635,1.7662874183656254,1.7662741022162805,1.7662741093873668,1.7662869096374347
1.6409412427386088,1.6409540658949264,1.6409540451856441,1.6410052071221615,1.7737773588799273,1.7737631583713154,1.7737631655424035,1.7737768501516162
1.665156940861229,1.6651700096247575,1.6651699889154186,1.6652209054197074,1.7747815223623367,1.774767680070204,1.7747676872412947,1.7747810136338245
1.6571062074994014,1.6571192724870725,1.6571192517777502,1.6571701720064311,1.7727444297524868,1.7727305975369825,1.7727306047080569,1.7727439210251403
1.6508899379920605,1.6509031375732854,1.6509031168639468,1.6509539025505386,1.7681652794671894,1.7681516830433677,1.7681516902144523,1.7681647707391195
1.644522666523784,1.6445357641695846,1.6445357434602592,1.6445866310411033,1.768718696710092,1.7687049441415823,1.768704951312663,1.7687181879823033
1.6459966305012053,1.6460096187543445,1.6460095980451008,1.6460605947664257,1.771494719500386,1.7714807826714345,1.7714807898425102,1.7714942107729592
1.658908214528976,1.6589213526593019,1.6589213319499918,1.6589721789999914,1.77161815746805,1.7716044429429099,1.7716044501139874,1.7716176487405024
1.6549343981041171,1.6549475762470947,1.6549475555378308,1.6549983624310762,1.7696940964336707,1.7696804564080792,1.7696804635791523,1.7696935877064446
1.6588525528999323,1.6588657171978456,1.6588656964885868,1.6589165172114568,1.7710266012508635,1.771012930308783,1.7710129374798564,1.7710260925235974
1.6606280718318154,1.660641563206929,1.66064154249758,1.6606920364211633,1.7643439206776885,1.764330788434168,1.7643307956052627,1.7643434119488952
1.6549058210666885,1.6549193621021472,1.6549193413929202,1.6549697852804601,1.761746581108347,1.7617335431090209,1.7617335502801117,1.7617460723798348
1.6404677296148238,1.6404806409858739,1.6404806202765385,1.6405316941630126,1.7717269581359116,1.7717129048097642,1.7717129119808444,1.7717264494081633
1.669985709154016,1.6699986397678912,1.6699986190584912,1.670049673902855,1.7790774046567632,1.7790633233178987,1.7790633304889731,1.7790768959294168
1.6557613992410964,1.6557742250213157,1.655774204311992,1.655825363753271,1.7776233986769077,1.7776091724395116,1.7776091796105953,1.7776228899489182
1.6627668995788054,1.6627801948853085,1.6627801741759716,1.6628308641321392,1.7691969566110937,1.7691834949062768,1.7691835020773592,1.7691964478831845
1.6615189498839524,1.6615318171998785,1.6615317964905496,1.6615829144115621,1.7782306863812554,1.7782165173719389,1.778216524543019,1.778230177653507
1.6417853869211922,1.6417981861779278,1.6417981654686258,1.6418493513664836,1.7745219429165524,1.77450770098345,1.7745077081545417,1.7745214341880002
1.6787500518830814,1.678762622555344,1.6787626018459734,1.6788140165393124,1.7892547307983075,1.7892400347491135,1.7892400419202101,1.7892542220693934
1.6829924322139194,1.6830054831257095,1.6830054624163373,1.6830563968752954,1.7798678556750556,1.7798539475882806,1.7798539547593537,1.7798673469478294
1.6445293457148082,1.6445423032166986,1.6445422825074363,1.6445933100366223,1.771781255392401,1.7717672704699126,1.7717672776410056,1.771780746663728
1.6452599032296162,1.6452730778521272,1.6452730571428584,1.64532386757201,1.767225729196913,1.7672121029247219,1.7672121100958011,1.767225220469245
1.6659168381482778,1.6659301489609428,1.6659301282516228,1.6659808026501628,1.769685084314089,1.7696716419651608,1.7696716491362556,1.7696845755852957
1.640456815480622,1.6404697117146674,1.640469691005407,1.6405207797972912,1.7720515419689076,1.7720374637247491,1.7720374708958346,1.7720510332407973
1.6454133433615943,1.6454261865848707,1.645426165875562,1.645477307827465,1.7745158944342236,1.77450171807524,1.7745017252463229,1.774515385706274
1.6417954518780429,1.641808482129407,1.6418084614201085,1.641859416313044,1.769473491173756,1.7694596323987288,1.7694596395698103,1.7694729824459272
1.6743944870296534,1.6744074471827608,1.6744074264734152,1.6744584516087115,1.7795873702228862,1.779573329036677,1.7795733362077528,1.7795868614954593
1.6531952530894625,1.6532086148719085,1.653208594162673,1.6532592173289584,1.7652185959826647,1.7652052641382188,1.7652052713093065,1.7652180872543937
