y0_std,y1_std,y2_std,y3_std,y4_std,y5_std,y6_std,y7_std,y8_std,y9_std,y10_std,y11_std,y12_std,y13_std,y14_std,y15_std
1.642208,1.6421396,1.6421399,1.6422077,2.6984708,2.6981645,2.6981642,2.6984715,1.7062232,1.7061006,1.7061006,1.7062235,0.44787136,0.44789132,0.44789127,0.4478714
1.6422079,1.6421396,1.6421399,1.6422079,2.6984706,2.6981642,2.698164,2.6984704,1.7062235,1.7061007,1.7061006,1.7062235,0.4478717,0.44789138,0.4478914,0.4478715
1.6422079,1.6421396,1.6421396,1.6422079,2.6984704,2.6981647,2.6981642,2.6984737,1.7062235,1.7061006,1.7061006,1.7062242,0.44787169,0.44789138,0.44789127,0.44787145
1.6422079,1.6421396,1.6421399,1.6422077,2.6984704,2.6981645,2.698164,2.6984725,1.706224,1.7061007,1.7061005,1.7062244,0.44787136,0.44789138,0.44789127,0.4478714
1.642208,1.6421394,1.6421396,1.6422079,2.6984704,2.6981645,2.698164,2.6984715,1.7062235,1.7061006,1.7061003,1.7062235,0.44787177,0.44789132,0.44789138,0.44787145
1.6422079,1.6421396,1.6421397,1.6422077,2.6984708,2.6981645,2.6981642,2.6984746,1.706224,1.7061006,1.7061005,1.706224,0.44787207,0.44789138,0.44789147,0.44787142
1.642208,1.6421396,1.64214,1.6422079,2.6984699,2.6981645,2.6981645,2.6984715,1.7062235,1.7061006,1.7061003,1.706224,0.44787237,0.44789132,0.4478912,0.44787174
1.642208,1.6421396,1.6421396,1.6422079,2.6984704,2.6981645,2.698164,2.6984704,1.706224,1.7061005,1.7061006,1.706224,0.4478716,0.44789132,0.44789138,0.44787145
1.6422077,1.6421397,1.6421396,1.6422077,2.6984704,2.698165,2.6981645,2.6984708,1.7062237,1.7061006,1.7061005,1.706224,0.44787145,0.44789132,0.44789132,0.44787136
1.6422079,1.6421396,1.6421402,1.6422079,2.6984704,2.6981645,2.698164,2.6984725,1.706223,1.7061007,1.7061003,1.706224,0.4478714,0.44789138,0.44789127,0.44787145
1.6422079,1.6421397,1.6421397,1.6422077,2.6984704,2.6981647,2.6981645,2.6984706,1.7062235,1.7061006,1.7061005,1.7062242,0.44787163,0.44789127,0.44789127,0.4478714
