y0_pred,y1_pred,y2_pred,y3_pred,y4_pred,y5_pred,y6_pred,y7_pred,y8_pred,y9_pred,y10_pred,y11_pred,y12_pred,y13_pred,y14_pred,y15_pred
1.6266994,1.6265645,1.6267668,1.626616,2.7708535,2.7741098,2.7732108,2.7744372,1.7439501,1.7436569,1.7436936,1.7438602,0.4653579,0.46531597,0.46535408,0.46533766
1.6261661,1.6260023,1.6262492,1.6260388,2.7726655,2.7769666,2.775542,2.7772815,1.7476358,1.7470198,1.7470021,1.7472086,0.46595043,0.46591863,0.46596494,0.46587527
1.626139,1.6259668,1.6262214,1.6260045,2.772756,2.777157,2.7756093,2.7774186,1.7477604,1.7471203,1.747121,1.7473317,0.46598354,0.46595347,0.46600783,0.46591318
1.6262046,1.6260464,1.6262885,1.6260867,2.7725282,2.7767482,2.775443,2.7770717,1.7472034,1.7466408,1.746624,1.7468419,0.4659125,0.46587038,0.46591866,0.46583754
1.6260331,1.6258336,1.6261085,1.6258862,2.7731032,2.7779055,2.7762208,2.7780037,1.7485368,1.7478261,1.7478195,1.748007,0.46612066,0.46604854,0.4661472,0.4660418
1.6267616,1.6266173,1.6268165,1.626672,2.77064,2.7739222,2.7728477,2.7742062,1.7432742,1.7430012,1.7430462,1.7431474,0.46530673,0.46526578,0.46532184,0.4653046
1.626761,1.6266404,1.6268255,1.6266834,2.7706697,2.7738683,2.7728715,2.7741787,1.7430723,1.7428104,1.7428341,1.7429343,0.4653063,0.46529818,0.4653152,0.46528924
1.626689,1.6265453,1.6267489,1.6265985,2.7709491,2.774366,2.7733283,2.7746773,1.7431709,1.7429265,1.742959,1.7430875,0.46541312,0.46536794,0.4654225,0.46539566
1.6264356,1.626278,1.6265045,1.6263247,2.7718263,2.7757683,2.7744102,2.7760394,1.7446991,1.7443174,1.7443639,1.7444831,0.46570092,0.46566772,0.4657251,0.46566632
1.6260124,1.625814,1.626093,1.6258702,2.7732413,2.778122,2.7765987,2.778306,1.7474985,1.7468996,1.7469031,1.7470894,0.466191,0.46612746,0.4662187,0.4661003
1.6263442,1.6261752,1.6264188,1.6262318,2.772137,2.7762988,2.7750566,2.7765796,1.7450283,1.7446458,1.7446784,1.7448463,0.4658236,0.46576628,0.46583748,0.46576956
1.6267791,1.6266544,1.6268437,1.6266997,2.7707143,2.7740002,2.7730439,2.774316,1.7416712,1.7415105,1.7415003,1.7416044,0.4653421,0.46532646,0.46536136,0.46532473
1.6265184,1.626356,1.626581,1.6264142,2.771595,2.7754593,2.7742376,2.7757435,1.7435037,1.7432381,1.7432876,1.7433912,0.4656462,0.4655892,0.46566546,0.46561176
1.6267543,1.6266062,1.6268067,1.6266637,2.7707675,2.774244,2.7731318,2.774509,1.7417932,1.7416203,1.741637,1.7417145,0.4653855,0.4653412,0.46541283,0.46537617
1.6264287,1.6262558,1.626491,1.626313,2.7719173,2.7759647,2.7746081,2.7762327,1.7441498,1.7438208,1.7438867,1.7439893,0.46574897,0.46569046,0.46577373,0.46570754
1.6258062,1.6255871,1.6258847,1.6256377,2.7739656,2.779366,2.7774673,2.7793715,1.7486081,1.7478904,1.7478821,1.7480743,0.46643963,0.46636996,0.4664845,0.46632197
1.6268163,1.6266925,1.626873,1.6267384,2.770565,2.773899,2.7728498,2.7741525,1.7412723,1.7411021,1.7410976,1.7411672,0.4653114,0.46531177,0.46535635,0.46529606
1.6262617,1.626114,1.626348,1.6261516,2.772442,2.776756,2.7753258,2.777023,1.7450147,1.7446127,1.7446504,1.7447704,0.4659189,0.46589458,0.46594572,0.46585345
1.6263353,1.6261911,1.6264187,1.62623,2.7722101,2.776408,2.7750251,2.7766814,1.7442676,1.7439227,1.743964,1.7440696,0.4658488,0.4658238,0.46587545,0.46578988
1.6261653,1.6260009,1.6262505,1.6260482,2.7727761,2.7773123,2.775961,2.777589,1.7454886,1.7450739,1.7450783,1.7452581,0.46604663,0.46599793,0.46606323,0.46596104
1.6259083,1.6257272,1.6259992,1.6257592,2.773653,2.7787144,2.7769644,2.7788649,1.7473303,1.7467235,1.746733,1.7469183,0.46632123,0.46629015,0.46636668,0.46621457
1.6264684,1.6262932,1.6265236,1.6263485,2.7717876,2.7759016,2.7744296,2.7760978,1.7434151,1.7431074,1.7431695,1.7432144,0.46573412,0.4656821,0.46577036,0.46569622
