y0_pred,y1_pred,y2_pred,y3_pred,y4_pred,y5_pred,y6_pred,y7_pred,y8_pred,y9_pred,y10_pred,y11_pred,y12_pred,y13_pred,y14_pred,y15_pred
1.6448771,1.6447947,1.6447932,1.6448735,2.6793818,2.6791763,2.6790683,2.6793716,1.6985562,1.6984427,1.6984562,1.6985776,0.44344196,0.44341058,0.44340074,0.44343254
1.64509,1.6450056,1.6450064,1.6450821,2.6786268,2.678404,2.678313,2.6786149,1.6972071,1.6970987,1.697104,1.6972201,0.4432629,0.44324088,0.44322723,0.44327316
1.6452297,1.645149,1.6451346,1.6452229,2.6781619,2.6779454,2.677851,2.6781652,1.6961509,1.6960418,1.6960564,1.6961628,0.44315544,0.4431396,0.44311905,0.4431771
1.6442245,1.6441466,1.6441481,1.6442224,2.6821423,2.6819215,2.6818233,2.6821249,1.701006,1.700889,1.7009053,1.7010183,0.44408926,0.4440554,0.44404435,0.4440682
1.644345,1.6442593,1.644259,1.6443332,2.681828,2.6816022,2.6815062,2.6818206,1.6998074,1.699694,1.6996981,1.699807,0.4440201,0.44399175,0.4439754,0.44401455
1.6444287,1.6443486,1.6443535,1.6444299,2.681511,2.6812906,2.681188,2.6815095,1.6992717,1.6991636,1.6991775,1.6992999,0.4439501,0.4439215,0.44391647,0.44393718
1.6438023,1.6437254,1.6437187,1.6437941,2.684075,2.6838446,2.683763,2.6840432,1.7020756,1.701959,1.701994,1.7020828,0.44452608,0.44451392,0.44450808,0.44452274
1.644081,1.6439962,1.6440085,1.6440794,2.683057,2.6828296,2.6827433,2.683048,1.7003572,1.700256,1.7002748,1.700405,0.44431525,0.4442869,0.4442893,0.44430998
1.6446649,1.6445837,1.644587,1.644667,2.6808527,2.6806211,2.680535,2.680872,1.6970035,1.6969057,1.696927,1.697046,0.4438058,0.44378728,0.4437921,0.44380227
1.6440611,1.6439812,1.6439959,1.6440558,2.6831858,2.6829565,2.6828735,2.6831646,1.7001743,1.7000567,1.7000705,1.7001855,0.4443321,0.44431916,0.4443014,0.44433627
1.6446177,1.6445287,1.6445332,1.6446193,2.681419,2.6811895,2.6810987,2.6814482,1.6958388,1.6957434,1.6957598,1.695899,0.44395962,0.44393885,0.4439475,0.44394642
1.6438737,1.6437953,1.643789,1.6438699,2.6844256,2.684177,2.6841116,2.6844149,1.6991862,1.6990869,1.6990852,1.6992105,0.44464734,0.4446319,0.44463485,0.44464466
1.6439683,1.6438894,1.6438843,1.6439668,2.6840966,2.6838562,2.6837828,2.6841009,1.6984845,1.6983819,1.6983904,1.6985079,0.4445728,0.4445601,0.4445596,0.44457167
1.643802,1.6437241,1.6437229,1.6438016,2.685102,2.6848478,2.6847925,2.6851141,1.6979462,1.6978475,1.6978713,1.6979692,0.44482568,0.44481125,0.44481742,0.44481942
1.6426678,1.6425986,1.6426114,1.6426685,2.6896527,2.6894188,2.6893442,2.68964,1.703474,1.7033508,1.7033514,1.7034754,0.4458625,0.44585064,0.44584674,0.44586596
1.643616,1.6435344,1.6435417,1.6436094,2.6859677,2.685734,2.6856635,2.6860037,1.6983571,1.6982608,1.6982538,1.6984141,0.44503576,0.445019,0.44503814,0.44502264
1.643477,1.6433994,1.6433984,1.6434749,2.6866033,2.6863594,2.6862977,2.6866271,1.6986423,1.6985407,1.6985401,1.6986719,0.44518092,0.44516894,0.4451755,0.44516355
1.6419973,1.6419342,1.641941,1.6420022,2.692558,2.692329,2.6922507,2.6925416,1.706049,1.7059151,1.7059145,1.7060357,0.4465235,0.44653255,0.44651785,0.44653776
1.6432383,1.6431631,1.6431559,1.6432287,2.687702,2.6874478,2.687395,2.687716,1.6992681,1.6991642,1.6991731,1.6992928,0.44543633,0.44542745,0.4454358,0.44542572
